"category_id","parameter_id","is_filter"
628,4083,true
656,4083,true
628,4084,true
837,4088,true
628,4088,true
656,4088,true
835,4090,true
880,4090,true
836,4090,true
339,4090,true
916,4090,true
736,4090,true
597,4090,true
671,4091,true
628,4091,true
735,4091,true
737,4091,true
801,4091,true
906,4091,true
628,4092,true
604,4093,true
656,4093,true
628,4094,true
837,4097,true
628,4098,true
628,4102,true
835,4108,true
735,4108,true
903,4108,true
880,4108,true
737,4108,true
597,4108,true
916,4108,true
628,4116,true
628,4117,true
880,4118,true
597,4118,true
916,4118,true
903,4118,true
835,4119,true
597,4119,true
597,4122,true
903,4122,true
604,4123,true
628,4123,true
597,4124,true
880,4125,true
835,4126,true
735,4126,true
903,4126,true
880,4126,true
597,4126,true
597,4133,true
906,4139,true
597,4139,true
906,4142,true
597,4142,true
656,4149,true
617,4155,true
801,4156,true
671,4160,true
737,4160,true
901,4160,true
906,4160,true
735,4160,true
801,4160,true
617,4162,true
617,4163,true
656,4166,true
671,4168,true
737,4168,true
801,4168,true
901,4168,true
906,4168,true
835,4172,true
735,4172,true
880,4172,true
597,4172,true
617,4176,true
901,4176,true
737,4177,true
901,4177,true
597,4185,true
906,4185,true
906,4188,true
604,4189,true
604,4191,true
597,4191,true
737,4192,true
906,4192,true
656,4199,true
604,4200,true
604,4201,true
671,4204,true
880,4219,true
737,4219,true
901,4219,true
735,4219,true
906,4219,true
604,4221,true
628,4221,true
837,4221,true
656,4221,true
604,4236,true
671,4236,true
919,4236,true
675,4236,true
339,4236,true
916,4236,true
628,4236,true
729,4236,true
656,4236,true
649,4236,true
604,4237,true
671,4237,true
339,4237,true
916,4237,true
628,4237,true
729,4237,true
656,4237,true
649,4237,true
604,4238,true
671,4238,true
339,4238,true
916,4238,true
628,4238,true
729,4238,true
656,4238,true
649,4238,true
604,4239,true
671,4239,true
919,4239,true
675,4239,true
339,4239,true
916,4239,true
628,4239,true
729,4239,true
656,4239,true
649,4239,true
604,4240,true
671,4240,true
339,4240,true
916,4240,true
628,4240,true
656,4240,true
604,4241,true
671,4241,true
919,4241,true
675,4241,true
339,4241,true
916,4241,true
628,4241,true
729,4241,true
656,4241,true
649,4241,true
604,4242,true
671,4242,true
919,4242,true
675,4242,true
339,4242,true
916,4242,true
628,4242,true
729,4242,true
656,4242,true
649,4242,true
604,4243,true
671,4243,true
339,4243,true
916,4243,true
628,4243,true
729,4243,true
656,4243,true
649,4243,true
628,4244,true
597,4249,true
836,4249,true
903,4249,true
880,4250,true
597,4250,true
604,4261,true
835,4262,true
597,4262,true
604,4263,true
604,4264,true
597,4264,true
628,4267,true
656,4282,true
656,4284,true
656,4293,true
671,4293,true
597,4309,true
656,4310,true
916,4310,true
604,4313,true
604,4314,true
604,4315,true
837,4315,true
604,4316,true
837,4316,true
604,4317,true
604,4318,true
837,4318,true
604,4319,true
837,4319,true
604,4320,true
604,4321,true
837,4357,true
604,4357,true
837,4358,true
604,4359,true
604,4361,true
604,4365,true
628,4365,true
604,4366,true
628,4366,true
604,4367,true
628,4367,true
604,4374,true
837,4374,true
604,4384,true
916,4389,true
628,4390,true
604,4393,true
656,4393,true
339,4400,true
339,4401,true
801,4402,true
906,4402,true
801,4405,true
801,4406,true
880,4407,true
597,4410,true
906,4410,true
906,4412,true
901,4413,true
906,4413,true
801,4418,true
906,4418,true
604,4421,true
597,4421,true
671,4425,true
604,4426,true
597,4426,true
604,4428,true
597,4428,true
835,4430,true
604,4430,true
903,4430,true
836,4430,true
916,4430,true
671,4431,true
671,4433,true
604,4443,true
604,4444,true
604,4445,true
604,4446,true
604,4447,true
604,4448,true
604,4449,true
604,4450,true
597,4455,true
597,4456,true
597,4457,true
597,4458,true
339,4488,true
604,4496,true
604,4497,true
339,4501,true
880,4520,true
656,4520,true
597,4520,true
916,4520,true
597,4521,true
604,4523,true
837,4523,true
604,4529,true
339,4531,true
339,4532,true
604,4533,true
617,4546,true
617,4547,true
617,4548,true
617,4549,true
617,4550,true
617,4551,true
617,4553,true
617,4554,true
617,4555,true
617,4556,true
617,4557,true
617,4558,true
617,4559,true
617,4560,true
617,4561,true
617,4562,true
617,4563,true
617,4564,true
617,4565,true
617,4566,true
617,4578,true
617,4584,true
617,4585,true
656,4589,true
628,4611,true
656,4636,true
339,4640,true
628,4653,true
628,4654,true
628,4655,true
628,4656,true
628,4657,true
628,4658,true
628,4662,true
628,4669,true
628,4670,true
628,4671,true
339,4675,true
628,4679,true
628,4680,true
628,4686,true
628,4687,true
628,4692,true
628,4694,true
628,4708,true
628,4710,true
339,4711,true
628,4712,true
628,4925,true
628,4929,true
801,5379,true
801,5380,true
801,5381,true
801,5382,true
735,5398,true
901,5405,true
737,5413,true
906,5453,true
901,5473,true
906,5500,true
906,5574,true
906,5576,true
656,5727,true
617,5982,true
628,6381,true
604,6579,true
837,6579,true
604,6745,true
628,6745,true
737,6833,true
628,6833,true
656,6833,true
597,6833,true
835,6833,true
604,6833,true
903,6833,true
880,6833,true
901,6833,true
836,6833,true
916,6833,true
906,6833,true
735,6833,true
837,6833,true
906,6945,true
835,6953,true
604,6953,true
837,6953,true
916,6953,true
604,6954,true
837,6954,true
339,6954,true
628,6955,true
628,7066,true
617,7070,true
901,7070,true
735,7070,true
656,7070,true
604,7075,true
656,7075,true
906,7077,true
906,7078,true
628,7081,true
617,7110,true
916,7154,true
916,7155,true
880,7179,true
801,7180,true
801,7183,true
656,7250,true
656,7251,true
656,7252,true
656,7253,true
327,4199,true
327,4251,true
327,4252,true
327,4508,true
327,4510,true
327,4512,true
327,4808,true
327,4967,true
327,4968,true
327,4970,true
327,4974,true
327,5082,true
327,5084,true
327,5251,true
327,5253,true
327,5257,true
327,5647,true
327,5649,true
327,5713,true
327,5805,true
327,5811,true
327,5812,true
327,5823,true
327,5954,true
327,7118,true
327,7121,true
327,7241,true
327,7242,true
327,7243,true
327,7244,true
327,7265,true
327,7266,true
327,7267,true
327,7268,true
327,7269,true
327,7270,true
327,7271,true
472,4195,true
327,4828,true
51,7070,true
385,4062,true
340,4090,true
385,4090,true
628,7070,true
548,7070,true
47,5843,true
66,4237,true
66,4238,true
66,4243,true
916,4126,true
916,4172,true
585,4126,true
585,4172,true
100,7272,true
514,4251,true
514,4252,true
514,4508,true
514,4510,true
514,4512,true
514,4515,true
514,4810,true
514,4813,true
514,4974,true
382,5952,true
329,7070,true
514,7116,true
514,7226,true
514,7273,true
513,5803,true
513,7116,true
513,4810,true
513,4252,true
513,4813,true
513,4508,true
513,4251,true
513,4510,true
513,4515,true
513,4512,true
513,5190,true
967,1825,true
232,1829,true
962,1830,true
966,1839,true
967,1830,true
962,1823,true
234,1828,true
962,4022,true
234,1839,true
964,1847,true
232,1839,true
234,1833,true
969,1839,true
962,4020,true
234,1823,true
967,4023,true
962,1839,true
964,1830,true
100,4024,true
964,1839,true
962,1848,true
962,4023,true
962,1831,true
966,4023,true
967,4026,true
962,1844,true
966,4026,true
964,1840,true
962,1835,true
969,1830,true
964,4022,true
964,1833,true
965,1830,true
232,1830,true
234,1830,true
234,4023,true
962,1829,true
964,1828,true
964,4021,true
966,1825,true
967,1839,true
965,1839,true
964,1816,true
964,4023,true
962,1838,true
966,1830,true
243,1839,true
325,3416,true
325,3878,true
60,4022,true
325,5375,true
325,5376,true
325,5915,true
325,7267,true
60,7267,true
60,7274,true
17,5847,true
16,4025,true
16,5847,true
966,325,true
966,933,true
966,1011,true
966,1068,true
966,1270,true
966,3915,true
966,4027,true
966,4030,true
966,4031,true
966,4033,true
966,4034,true
966,4035,true
966,4037,true
966,4038,true
966,4039,true
966,4040,true
966,4041,true
310,4236,true
310,4237,true
310,4238,true
310,4239,true
310,4240,true
310,4241,true
310,4242,true
310,4243,true
696,4509,true
966,4042,true
966,4043,true
966,4045,true
966,4046,true
966,4047,true
966,4048,true
966,4049,true
966,4050,true
966,4051,true
966,4052,true
966,4053,true
966,4054,true
966,4055,true
966,4056,true
966,4058,true
966,4059,true
966,4060,true
966,4061,true
966,4062,true
966,4063,true
966,4065,true
966,4066,true
966,4067,true
966,4071,true
966,4073,true
966,4074,true
966,4087,true
966,4091,true
966,4092,true
966,4093,true
966,4097,true
966,4116,true
966,4123,true
966,4139,true
966,4142,true
966,4160,true
966,4168,true
966,4185,true
966,4197,true
966,4199,true
966,4200,true
966,4204,true
966,4214,true
966,4234,true
966,4236,true
966,4239,true
966,4241,true
966,4242,true
966,4314,true
966,4320,true
966,4365,true
966,4366,true
966,4367,true
966,4393,true
966,4400,true
966,4401,true
966,4425,true
966,4427,true
966,4431,true
966,4432,true
966,4433,true
966,4450,true
966,4471,true
966,4472,true
966,4473,true
966,4474,true
966,4475,true
966,4476,true
966,4488,true
966,4497,true
966,4501,true
966,4517,true
966,4530,true
966,4532,true
966,4538,true
966,4540,true
966,4541,true
966,4542,true
966,4543,true
966,4611,true
966,4640,true
966,4652,true
966,4653,true
966,4667,true
966,4675,true
966,4682,true
966,4686,true
966,4687,true
966,4693,true
966,4694,true
966,4695,true
966,4697,true
966,4713,true
966,4735,true
966,4760,true
966,4863,true
966,5042,true
966,5049,true
966,5050,true
966,5051,true
966,5054,true
966,5056,true
393,5954,true
966,6481,true
966,6833,true
966,6869,true
966,6953,true
966,6954,true
966,6955,true
966,6981,true
966,7027,true
966,7066,true
966,7070,true
100,4191,true
100,4057,true
962,4269,true
235,4063,true
963,4050,true
239,4034,true
239,4037,true
235,4242,true
239,4047,true
963,4267,true
249,4286,true
235,4240,true
242,4050,true
963,4091,true
963,4433,true
962,4040,true
235,4815,true
100,4428,true
242,4361,true
249,4477,true
962,751,true
235,4037,true
246,4040,true
242,4045,true
249,4050,true
239,4093,true
239,4031,true
249,4238,true
239,4073,true
239,4079,true
963,4042,true
109,4267,true
100,4060,false
239,4092,true
246,6833,true
239,6833,true
249,4167,true
235,4048,true
963,4090,true
109,6833,true
962,4066,true
242,4046,true
239,4084,true
249,4255,true
249,4301,true
235,4051,true
239,6381,true
239,4064,true
249,5877,true
962,4170,true
963,4656,true
239,4072,true
963,4662,true
249,4033,true
249,4185,true
962,4242,true
249,4144,true
963,6745,true
109,4031,true
962,4135,true
962,4268,true
239,4043,true
239,4033,true
962,4243,true
963,4056,true
242,4359,true
963,4041,true
239,4029,true
242,1011,true
962,6833,true
100,4097,true
235,4450,true
963,4043,true
109,4048,true
242,4034,true
235,4237,true
249,1270,true
963,4204,true
249,4410,true
239,4058,true
249,4040,true
109,4084,true
239,208,true
249,4170,true
962,4041,true
242,4074,true
249,4239,true
962,4027,true
242,4374,true
963,933,true
238,4045,true
246,4027,true
249,4748,true
963,4027,true
239,4061,true
962,4070,true
249,4236,true
235,4034,true
239,4056,true
962,7027,true
963,4116,true
239,4044,true
963,4059,true
239,4027,true
242,4063,true
249,4753,true
242,4053,true
962,4035,true
963,4040,true
239,4063,true
963,6955,true
239,4054,true
963,4061,true
963,4039,true
249,4059,true
962,4267,true
962,4034,true
963,4049,true
235,4038,true
249,4153,true
249,4061,true
962,4071,true
109,4033,true
246,4045,true
100,4361,true
249,4149,true
249,4759,true
249,4079,true
963,4048,true
249,4161,true
249,4093,true
239,4038,true
235,4053,true
962,206,true
962,1011,true
249,3857,true
100,4071,true
246,4043,true
242,4060,true
249,4045,true
109,4041,true
242,4240,true
962,4046,true
242,4031,true
962,6381,true
249,4038,true
963,4366,true
109,4059,true
963,4029,true
962,4197,true
235,4796,true
963,4102,true
249,6833,true
962,1270,true
963,4097,true
239,4069,true
100,4264,true
109,4040,true
963,4084,true
249,4031,true
963,4037,true
235,4464,true
963,4093,true
239,1270,true
249,4049,true
100,4310,true
963,4669,true
962,4059,true
109,4057,true
235,4243,true
100,4065,false
100,4074,false
100,4088,false
100,4250,false
100,4266,false
100,4430,false
100,1270,false
100,6953,false
100,6579,false
100,4040,false
100,4038,false
100,7075,false
235,4060,false
235,4786,false
235,4787,false
235,4804,false
235,4043,false
963,4047,true
963,4066,true
962,4390,true
962,4241,true
963,4123,true
100,4117,true
238,4027,true
109,4043,true
239,4089,true
249,4142,true
242,4237,true
249,4035,true
242,4523,true
235,4819,true
249,4269,true
242,4126,true
249,7075,true
249,4221,true
962,4042,true
249,4762,true
962,4056,true
963,4045,true
963,4657,true
109,4052,true
100,4048,true
249,4063,true
100,4119,true
235,4410,true
109,4027,true
249,4296,true
249,4690,true
249,4056,true
246,4056,true
239,4083,true
249,4242,true
239,4045,true
100,4421,true
963,6953,true
249,4220,true
249,4282,true
100,6954,true
100,4426,true
963,4038,true
249,4243,true
239,4104,true
962,4061,true
238,4049,true
242,4313,true
242,4238,true
249,186,true
249,4139,true
239,4121,true
239,4086,true
962,4320,true
963,4062,true
235,4236,true
963,4034,true
100,4090,true
249,4295,true
246,4061,true
109,4032,true
242,4065,true
242,4061,true
239,4049,true
249,4043,true
962,4044,true
962,4065,true
246,4524,true
239,4055,true
100,4053,true
249,4287,true
100,4357,true
100,4320,true
239,1011,true
242,4319,true
249,4156,true
109,4030,true
235,4821,true
962,4047,true
100,4240,true
249,4284,true
239,4065,true
239,4060,true
249,4054,true
249,4757,true
962,4237,true
235,4801,true
246,4090,true
963,4073,true
963,4063,true
100,4039,true
242,4073,true
962,4098,true
963,4427,true
963,4425,true
962,4199,true
962,4062,true
100,6481,true
242,4315,true
962,6486,true
249,4292,true
962,4045,true
239,4052,true
242,4043,true
235,4238,true
249,4298,true
249,4073,true
109,4657,true
963,4060,true
100,6955,true
100,4444,true
239,4040,true
963,4221,true
242,6579,true
242,4041,true
239,4048,true
100,985,true
962,4363,true
963,4658,true
249,4041,true
962,4102,true
239,4103,true
109,4056,true
242,4049,true
242,4040,true
100,5713,true
100,5717,true
100,4189,true
249,4034,true
962,4069,true
239,4081,true
100,4077,false
100,4093,false
100,4082,false
100,4142,false
100,4160,false
100,4293,false
100,4319,false
100,4313,false
100,4528,false
100,6833,false
100,4042,false
100,4045,false
100,4035,false
100,4668,false
235,7027,false
235,4049,false
235,4056,false
235,4059,false
235,4061,false
235,4769,false
235,4027,false
235,4040,false
235,4045,false
235,4055,true
239,4091,true
242,4242,true
242,4093,true
963,4051,true
239,4032,true
235,4667,true
239,4035,true
235,4239,true
109,4050,true
249,4027,true
962,4029,true
249,4240,true
962,4058,true
962,4025,true
963,4058,true
249,4053,true
963,6833,true
963,4654,true
239,4046,true
962,4052,true
239,4088,true
963,1270,true
100,4052,true
962,749,true
235,5742,true
962,4055,true
246,4049,true
239,4074,true
963,4431,true
235,4800,true
962,4068,true
235,4133,true
239,6953,true
962,4093,true
235,5740,true
963,4160,true
239,4051,true
962,4050,true
239,4066,true
962,4054,true
100,4263,true
962,4391,true
242,4236,true
963,4053,true
242,4042,true
235,4541,true
235,4820,true
242,4243,true
239,4076,true
249,4042,true
239,4057,true
242,1270,true
246,4047,true
963,4087,true
109,4221,true
963,4710,true
109,4045,true
235,4863,true
963,4139,true
963,1011,true
963,4031,true
963,4054,true
235,5741,true
242,4241,true
963,4365,true
963,4044,true
963,4057,true
963,4033,true
963,4117,true
963,4092,true
963,4234,true
235,4791,true
963,4676,true
100,4238,true
962,4101,true
962,4067,true
100,4243,true
249,4237,true
242,4384,true
100,4318,true
963,4074,true
963,4046,true
239,4120,true
963,4065,true
249,4083,true
962,4033,true
239,4039,true
249,325,true
963,4367,true
239,4075,true
962,4053,true
239,4053,true
249,4097,true
249,4048,true
242,4239,true
962,4037,true
100,4358,true
109,6955,true
249,4747,true
242,4047,true
962,4063,true
239,4059,true
239,4042,true
100,4527,true
962,4043,true
963,4652,true
962,4238,true
235,4050,true
962,4060,true
962,4265,true
962,4236,true
962,4031,true
963,4055,true
249,4060,true
109,4053,true
239,4094,true
239,4028,true
239,4030,true
239,4036,true
249,4047,true
100,4055,false
100,4059,false
100,4062,false
100,4063,false
100,4066,false
100,4073,false
100,4083,false
100,4126,false
100,4185,false
100,4241,false
100,4242,false
100,4315,false
100,4384,false
100,889,false
100,4041,false
100,4037,false
100,4034,false
100,4033,false
100,4031,false
100,4030,false
235,4054,false
235,4057,false
235,4139,false
235,4690,false
235,4785,false
235,4805,false
235,4047,false
235,4031,false
235,4033,false
235,4042,false
235,6833,false
235,6945,false
242,4056,true
963,325,true
963,4032,true
962,6945,true
962,4048,true
235,4789,true
109,4035,true
100,4237,true
100,4261,true
246,4033,true
239,4050,true
235,4185,true
963,4052,true
109,4049,true
246,4042,true
100,4311,true
242,4027,true
249,4297,true
100,4314,true
963,4168,true
962,4150,true
242,6953,true
962,4038,true
249,749,true
235,1011,true
963,4899,true
242,4318,true
963,4432,true
963,4142,true
242,4038,true
109,4047,true
249,4241,true
963,4030,true
962,4049,true
100,4032,true
239,4078,true
239,4041,true
242,4035,true
242,4317,true
962,4240,true
239,119,true
249,4302,true
962,4362,true
963,4655,true
249,4032,true
109,4061,true
109,4054,true
109,4060,true
962,4198,true
239,4062,true
235,4241,true
100,4374,true
109,4058,true
963,4035,true
100,4359,true
242,4030,true
238,4041,true
109,4042,true
962,4266,true
962,4239,true
242,4316,true
246,4041,true
239,4080,true
239,4085,true
246,4133,true
239,4077,true
249,4199,true
962,6745,true
235,4520,true
962,4074,true
962,4051,true
249,4046,true
100,4046,false
100,4054,false
100,4139,false
100,4239,false
100,4317,false
100,4236,false
100,4043,false
100,4047,false
100,4523,false
100,4316,true
100,1011,false
235,4046,false
235,4079,false
235,4142,false
235,4806,false
235,4310,false
235,4035,false
235,4041,false
100,4049,false
100,4056,false
100,4061,false
100,4058,false
102,6474,true
102,6724,true
675,1064,true
326,1830,true
675,4027,true
675,4031,true
675,4033,true
675,4040,true
675,4041,true
675,4042,true
675,4043,true
675,4045,true
675,4047,true
675,4049,true
675,4053,true
675,4054,true
675,4056,true
675,4059,true
675,4061,true
675,4126,true
675,4139,true
675,4142,true
675,4172,true
675,4247,true
675,4250,true
675,4686,true
675,4687,true
675,4960,true
675,4961,true
675,6833,true
675,6916,true
328,7070,true
314,7070,true
326,7089,true
326,7090,true
427,4029,true
427,4033,true
427,4035,true
427,4048,true
427,4050,true
427,4054,true
427,4060,true
139,7070,true
100,4050,false
100,4221,false
100,6745,false
100,4027,false
100,4051,false
100,4079,false
235,5190,false
235,4803,false
235,4784,false
550,208,true
550,7070,true
492,4030,false
341,4030,false
446,4030,false
399,4030,false
305,4030,false
327,4030,false
66,4030,false
340,4030,false
509,4030,false
266,4030,false
502,4030,false
505,4030,false
408,4030,false
361,4030,false
334,4030,false
258,4030,false
447,4030,false
336,4030,false
344,4030,false
345,4030,false
448,4030,false
335,4030,false
496,4030,false
363,4032,false
261,4032,false
470,4032,false
328,4032,false
277,4032,false
437,4032,false
326,4032,false
438,4032,false
512,4032,false
361,4032,false
365,4032,false
334,4032,false
364,4032,false
258,4032,false
475,4032,false
336,4032,false
323,4032,false
337,4032,false
335,4032,false
272,4033,false
484,4033,false
310,4033,false
461,4033,false
407,4033,false
340,4033,false
437,4033,false
467,4033,false
507,4033,false
451,4033,false
346,4033,false
365,4033,false
447,4033,false
449,4033,false
416,4033,false
493,4033,false
470,4033,false
452,4033,false
300,4033,false
504,4033,false
485,4033,false
514,4033,false
12,4033,false
291,4033,false
243,4033,false
503,4033,false
335,4033,false
491,4033,false
303,4033,false
301,4033,false
315,4033,false
281,4033,false
275,4033,false
434,4033,false
305,4033,false
66,4033,false
321,4033,false
378,4033,false
266,4033,false
502,4033,false
408,4033,false
424,4033,false
530,4033,false
282,4033,false
364,4033,false
393,4033,false
265,4033,false
381,4033,false
290,4033,false
299,4033,false
414,4033,false
515,4033,false
501,4033,false
329,4033,false
516,4033,false
446,4033,false
368,4033,false
399,4033,false
435,4033,false
370,4033,false
343,4033,false
382,4033,false
456,4033,false
288,4033,false
385,4033,false
469,4033,false
488,4033,false
453,4033,false
459,4033,false
422,4033,false
334,4033,false
475,4033,false
468,4033,false
463,4033,false
341,4033,false
363,4033,false
261,4033,false
302,4033,false
309,4033,false
327,4033,false
506,4033,false
417,4033,false
314,4033,false
330,4033,false
376,4033,false
425,4033,false
361,4033,false
331,4033,false
313,4033,false
394,4033,false
306,4033,false
337,4033,false
450,4033,false
492,4033,false
269,4033,false
277,4033,false
326,4033,false
438,4033,false
442,4033,false
263,4033,false
505,4033,false
441,4033,false
494,4033,false
258,4033,false
274,4033,false
379,4033,false
478,4033,false
472,4033,false
401,4033,false
426,4033,false
439,4033,false
403,4033,false
328,4033,false
369,4033,false
419,4033,false
457,4033,false
476,4033,false
372,4033,false
342,4033,false
432,4033,false
367,4033,false
444,4033,false
259,4033,false
371,4033,false
336,4033,false
344,4033,false
474,4033,false
384,4033,false
271,4033,false
510,4033,false
304,4033,false
410,4033,false
285,4033,false
519,4033,false
307,4033,false
462,4033,false
396,4033,false
345,4033,false
448,4033,false
477,4033,false
496,4033,false
272,4034,false
484,4034,false
310,4034,false
461,4034,false
383,4034,false
407,4034,false
527,4034,false
340,4034,false
437,4034,false
467,4034,false
400,4034,false
507,4034,false
451,4034,false
497,4034,false
420,4034,false
471,4034,false
349,4034,false
447,4034,false
449,4034,false
528,4034,false
416,4034,false
480,4034,false
508,4034,false
493,4034,false
470,4034,false
452,4034,false
300,4034,false
504,4034,false
485,4034,false
405,4034,false
514,4034,false
12,4034,false
291,4034,false
293,4034,false
243,4034,false
503,4034,false
335,4034,false
491,4034,false
303,4034,false
301,4034,false
315,4034,false
281,4034,false
275,4034,false
305,4034,false
66,4034,false
321,4034,false
354,4034,false
378,4034,false
266,4034,false
502,4034,false
135,4034,false
408,4034,false
424,4034,false
282,4034,false
364,4034,false
393,4034,false
265,4034,false
381,4034,false
290,4034,false
473,4034,false
299,4034,false
323,4034,false
414,4034,false
515,4034,false
501,4034,false
329,4034,false
516,4034,false
446,4034,false
368,4034,false
399,4034,false
435,4034,false
260,4034,false
370,4034,false
343,4034,false
382,4034,false
456,4034,false
288,4034,false
385,4034,false
445,4034,false
469,4034,false
488,4034,false
453,4034,false
459,4034,false
422,4034,false
334,4034,false
332,4034,false
475,4034,false
338,4034,false
318,4034,false
468,4034,false
463,4034,false
341,4034,false
363,4034,false
261,4034,false
302,4034,false
264,4034,false
309,4034,false
327,4034,false
506,4034,false
417,4034,false
509,4034,false
314,4034,false
330,4034,false
376,4034,false
425,4034,false
355,4034,false
361,4034,false
331,4034,false
313,4034,false
394,4034,false
306,4034,false
337,4034,false
450,4034,false
492,4034,false
466,4034,false
269,4034,false
277,4034,false
326,4034,false
438,4034,false
442,4034,false
263,4034,false
505,4034,false
512,4034,false
441,4034,false
258,4034,false
479,4034,false
526,4034,false
274,4034,false
379,4034,false
478,4034,false
472,4034,false
401,4034,false
426,4034,false
439,4034,false
403,4034,false
328,4034,false
369,4034,false
419,4034,false
457,4034,false
460,4034,false
476,4034,false
372,4034,false
342,4034,false
367,4034,false
444,4034,false
259,4034,false
521,4034,false
336,4034,false
344,4034,false
474,4034,false
511,4034,false
316,4034,false
384,4034,false
271,4034,false
312,4034,false
510,4034,false
304,4034,false
410,4034,false
285,4034,false
465,4034,false
519,4034,false
307,4034,false
462,4034,false
41,4034,false
464,4034,false
396,4034,false
448,4034,false
418,4034,false
458,4034,false
477,4034,false
496,4034,false
272,4037,false
484,4037,false
310,4037,false
461,4037,false
383,4037,false
407,4037,false
527,4037,false
340,4037,false
437,4037,false
467,4037,false
507,4037,false
451,4037,false
497,4037,false
471,4037,false
447,4037,false
449,4037,false
480,4037,false
508,4037,false
493,4037,false
470,4037,false
452,4037,false
300,4037,false
504,4037,false
485,4037,false
514,4037,false
12,4037,false
291,4037,false
293,4037,false
503,4037,false
335,4037,false
491,4037,false
303,4037,false
374,4037,false
301,4037,false
315,4037,false
281,4037,false
275,4037,false
305,4037,false
66,4037,false
321,4037,false
378,4037,false
266,4037,false
502,4037,false
135,4037,false
408,4037,false
282,4037,false
364,4037,false
393,4037,false
265,4037,false
381,4037,false
290,4037,false
473,4037,false
299,4037,false
323,4037,false
414,4037,false
515,4037,false
501,4037,false
329,4037,false
516,4037,false
446,4037,false
399,4037,false
435,4037,false
260,4037,false
370,4037,false
343,4037,false
382,4037,false
456,4037,false
288,4037,false
385,4037,false
445,4037,false
469,4037,false
488,4037,false
459,4037,false
422,4037,false
334,4037,false
332,4037,false
475,4037,false
338,4037,false
318,4037,false
468,4037,false
463,4037,false
363,4037,false
261,4037,false
302,4037,false
264,4037,false
309,4037,false
327,4037,false
506,4037,false
417,4037,false
330,4037,false
361,4037,false
331,4037,false
313,4037,false
394,4037,false
306,4037,false
337,4037,false
450,4037,false
492,4037,false
466,4037,false
269,4037,false
326,4037,false
505,4037,false
512,4037,false
258,4037,false
479,4037,false
274,4037,false
478,4037,false
472,4037,false
403,4037,false
328,4037,false
369,4037,false
419,4037,false
457,4037,false
460,4037,false
476,4037,false
367,4037,false
444,4037,false
259,4037,false
521,4037,false
336,4037,false
474,4037,false
511,4037,false
316,4037,false
384,4037,false
312,4037,false
510,4037,false
304,4037,false
410,4037,false
285,4037,false
465,4037,false
519,4037,false
307,4037,false
462,4037,false
41,4037,false
464,4037,false
396,4037,false
448,4037,false
458,4037,false
477,4037,false
496,4037,false
272,4038,false
484,4038,false
310,4038,false
461,4038,false
383,4038,false
407,4038,false
527,4038,false
340,4038,false
437,4038,false
467,4038,false
400,4038,false
507,4038,false
451,4038,false
497,4038,false
420,4038,false
471,4038,false
349,4038,false
447,4038,false
449,4038,false
528,4038,false
416,4038,false
480,4038,false
508,4038,false
493,4038,false
470,4038,false
452,4038,false
300,4038,false
504,4038,false
485,4038,false
405,4038,false
514,4038,false
12,4038,false
291,4038,false
293,4038,false
243,4038,false
503,4038,false
335,4038,false
491,4038,false
303,4038,false
301,4038,false
315,4038,false
281,4038,false
275,4038,false
305,4038,false
66,4038,false
321,4038,false
354,4038,false
378,4038,false
266,4038,false
502,4038,false
135,4038,false
408,4038,false
424,4038,false
282,4038,false
364,4038,false
393,4038,false
265,4038,false
381,4038,false
290,4038,false
473,4038,false
299,4038,false
323,4038,false
414,4038,false
515,4038,false
501,4038,false
329,4038,false
516,4038,false
446,4038,false
368,4038,false
399,4038,false
435,4038,false
260,4038,false
370,4038,false
343,4038,false
382,4038,false
456,4038,false
288,4038,false
385,4038,false
445,4038,false
469,4038,false
488,4038,false
453,4038,false
459,4038,false
422,4038,false
334,4038,false
332,4038,false
475,4038,false
338,4038,false
318,4038,false
468,4038,false
463,4038,false
341,4038,false
363,4038,false
261,4038,false
302,4038,false
264,4038,false
309,4038,false
327,4038,false
506,4038,false
417,4038,false
509,4038,false
314,4038,false
330,4038,false
376,4038,false
425,4038,false
355,4038,false
361,4038,false
331,4038,false
313,4038,false
394,4038,false
306,4038,false
337,4038,false
450,4038,false
492,4038,false
466,4038,false
269,4038,false
277,4038,false
326,4038,false
438,4038,false
442,4038,false
263,4038,false
505,4038,false
512,4038,false
441,4038,false
258,4038,false
479,4038,false
526,4038,false
274,4038,false
379,4038,false
478,4038,false
472,4038,false
401,4038,false
426,4038,false
439,4038,false
403,4038,false
328,4038,false
369,4038,false
419,4038,false
457,4038,false
460,4038,false
476,4038,false
372,4038,false
342,4038,false
367,4038,false
444,4038,false
259,4038,false
521,4038,false
336,4038,false
344,4038,false
474,4038,false
511,4038,false
316,4038,false
384,4038,false
271,4038,false
312,4038,false
510,4038,false
304,4038,false
410,4038,false
285,4038,false
465,4038,false
519,4038,false
307,4038,false
462,4038,false
41,4038,false
464,4038,false
396,4038,false
448,4038,false
418,4038,false
458,4038,false
477,4038,false
496,4038,false
461,4041,false
383,4041,false
407,4041,false
527,4041,false
400,4041,false
346,4041,false
471,4041,false
365,4041,false
447,4041,false
449,4041,false
416,4041,false
480,4041,false
493,4041,false
452,4041,false
504,4041,false
405,4041,false
12,4041,false
291,4041,false
350,4041,false
491,4041,false
303,4041,false
301,4041,false
315,4041,false
275,4041,false
